latent_id,activation,lemma,present_phones,past_phones
2,0.9967011213302612,star,S T AA R,S T AA R D
2,0.9966408014297485,sprain,S P R EY N,S P R EY N D
2,0.9963363409042358,scratch,S K R AE CH,S K R AE CH T
2,0.9960565567016602,soothe,S UW DH,S UW DH D
2,0.9957671165466309,stave,S T EY V,S T EY V D
2,0.9957461357116699,snipe,S N AY P,S N AY P T
2,0.9948128461837769,smash,S M AE SH,S M AE SH T
2,0.9948040246963501,store,S T AO R,S T AO R D
2,0.9946901798248291,sand,S AE N D,S AE N D IH D
2,0.9945045709609985,sky,S K AY,S K IY D
2,0.9942216873168945,staple,S T EY P AH L,S T EY P AH L D
2,0.9941012859344482,spot,S P AA T,S P AA T IH D
2,0.9940890073776245,slight,S L AY T,S L AY T IH D
2,0.99390709400177,sing,S IH NG,S AE NG
2,0.9937516450881958,skid,S K IH D,S K IH D IH D
2,0.9935823678970337,screw,S K R UW,S K R UW D
2,0.993422269821167,seal,S IY L,S IY L D
2,0.9931768178939819,squeak,S K W IY K,S K W IY K T
2,0.9925640821456909,scalp,S K AE L P,S K AE L P T
2,0.9924440383911133,stage,S T EY JH,S T EY JH D
2,0.9922494888305664,sneer,S N IH R,S N IH R D
2,0.9920495748519897,sense,S EH N S,S EH N S T
2,0.991997480392456,spy,S P AY,S P AY D
2,0.9918855428695679,start,S T AA R T,S T AA R T IH D
2,0.9916626214981079,stone,S T OW N,S T OW N D
2,0.9915649890899658,stop,S T AA P,S T AA P T
2,0.9915574789047241,spar,S P AA R,S P AA R D
2,0.9915012121200562,swap,S W AA P,S W AA P T
2,0.9913349151611328,snare,S N EH R,S N EH R D
2,0.9909905195236206,second,S EH K AH N D,S EH K AH N D IH D
2,0.990533709526062,slay,S L EY,S L UW
2,0.9904416799545288,sucker,S AH K ER,S AH K ER D
2,0.9901684522628784,suture,S UW CH ER,S UW CH ER D
2,0.990082859992981,smother,S M AH DH ER,S M AH DH ER D
2,0.9900649785995483,ski,S K IY,S K IY D
2,0.9900588989257812,sprint,S P R IH N T,S P R IH N T IH D
2,0.9896070957183838,cell,S EH L,S EH L D
2,0.9896070957183838,sell,S EH L,S OW L D
2,0.9894391298294067,skate,S K EY T,S K EY T IH D
2,0.9889061450958252,snort,S N AO R T,S N AO R T IH D
2,0.9888923168182373,surface,S ER F AH S,S ER F IH S T
2,0.988813042640686,sentence,S EH N T AH N S,S EH N T AH N S T
2,0.9887759685516357,side,S AY D,S AY D IH D
2,0.9886845350265503,surf,S ER F,S ER F T
2,0.988664984703064,salute,S AH L UW T,S AH L UW T IH D
2,0.9883922338485718,swathe,S W AA DH,S W AA DH D
2,0.9881221055984497,singe,S IH N JH,S IH N JH D
2,0.98735511302948,snack,S N AE K,S N AE K T
2,0.9873180389404297,sneak,S N IY K,S N IY K T
2,0.9872839450836182,slit,S L IH T,S L IH T
2,0.987085223197937,season,S IY Z AH N,S IY Z AH N D
2,0.9868615865707397,circuit,S ER K AH T,S ER K AH T IH D
2,0.9865866899490356,skirt,S K ER T,S K ER T IH D
2,0.9863821268081665,cinch,S IH N CH,S IH N CH T
2,0.9861273765563965,stare,S T EH R,S T EH R D
2,0.9856101274490356,spook,S P UW K,S P UW K T
2,0.9852639436721802,scotch,S K AA CH,S K AA CH T
2,0.9850724935531616,sigh,S AY,S AY D
2,0.9848744869232178,swarm,S W AO R M,S W AO R M D
2,0.9846564531326294,censor,S EH N S ER,S EH N S ER D
2,0.9846423864364624,slot,S L AA T,S L AA T IH D
2,0.9842832088470459,scuttle,S K AH T AH L,S K AH T AH L D
2,0.9840506315231323,squeeze,S K W IY Z,S K W IY Z D
2,0.9840365648269653,streak,S T R IY K,S T R IY K T
2,0.9839264154434204,spill,S P IH L,S P IH L D
2,0.9837436676025391,serialize,S IH R IY AH L AY Z,S IH R IY AH L AY Z D
2,0.9828602075576782,snatch,S N AE CH,S N AE CH T
2,0.9826648235321045,slur,S L ER,S L ER D
2,0.9826617240905762,sew,S OW,S OW D
2,0.9826351404190063,suit,S UW T,S UW T IH D
2,0.9825567007064819,saint,S EY N T,S EY N T IH D
2,0.982487678527832,seize,S IY Z,S IY Z D
2,0.9820101261138916,scrub,S K R AH B,S K R AH B D
2,0.9815338850021362,seek,S IY K,S AO T
2,0.9813121557235718,sandblast,S AE N D B L AE S T,S AE N D B L AE S T IH D
2,0.981197714805603,swing,S W IH NG,S W AH NG
2,0.9811829328536987,scare,S K EH R,S K EH R D
2,0.9808715581893921,stroll,S T R OW L,S T R OW L D
2,0.9808210134506226,sum,S AH M,S AH M D
2,0.9800403118133545,sidle,S AY D AH L,S AY D AH L D
2,0.9800355434417725,scorch,S K AO R CH,S K AO R CH T
2,0.9800170660018921,sink,S IH NG K,S AE NG K
2,0.9799346923828125,saddle,S AE D AH L,S AE D AH L D
2,0.9799188375473022,stroke,S T R OW K,S T R OW K T
2,0.9797520637512207,startle,S T AA R T AH L,S T AA R T AH L D
2,0.9796950817108154,scar,S K AA R,S K AA R D
2,0.9795213937759399,swipe,S W AY P,S W AY P T
2,0.9792544841766357,splice,S P L AY S,S P L AY S T
2,0.9791961908340454,spay,S P EY,S P EY D
2,0.978615403175354,suffuse,S AH F Y UW Z,S AH F Y UW Z D
2,0.9784907102584839,spout,S P AW T,S P AW T IH D
2,0.9782501459121704,swirl,S W ER L,S W ER L D
2,0.9781426191329956,sling,S L IH NG,S L AH NG
2,0.9778540134429932,sweat,S W EH T,S W EH T IH D
2,0.9778118133544922,step,S T EH P,S T EH P T
2,0.9777618646621704,sour,S AW ER,S AW ER D
2,0.9776349067687988,scandalize,S K AE N D AH L AY Z,S K AE N D AH L AY Z D
2,0.9775165319442749,spurt,S P ER T,S P ER T IH D
2,0.9770494699478149,secrete,S IH K R IY T,S AH K R IY T IH D
2,0.9768420457839966,swerve,S W ER V,S W ER V D
2,0.9766441583633423,span,S P AE N,S P AE N D
2,0.9754692316055298,sock,S AA K,S AA K T
2,0.9753099679946899,swatch,S W AA CH,S W AA CH T
2,0.9750920534133911,slug,S L AH G,S L AH G D
2,0.9749794006347656,submerge,S AH B M ER JH,S AH B M ER JH D
2,0.9748877286911011,space,S P EY S,S P EY S T
2,0.974876880645752,sleeve,S L IY V,S L IY V D
2,0.974867582321167,scrap,S K R AE P,S K R AE P T
2,0.9748419523239136,steady,S T EH D IY,S T EH D IY D
2,0.9747714996337891,scan,S K AE N,S K AE N D
2,0.9744102954864502,swell,S W EH L,S W EH L D
2,0.9743902683258057,sub,S AH B,S AH B D
2,0.9741655588150024,subside,S AH B S AY D,S AH B S AY D IH D
2,0.9737318754196167,situate,S IH CH UW EY T,S IH CH UW EY T IH D
2,0.9737228155136108,sleep,S L IY P,S L EH P T
2,0.9736746549606323,swoop,S W UW P,S W UW P T
2,0.9736150503158569,slack,S L AE K,S L AE K T
2,0.9735985994338989,sap,S AE P,S AE P T
2,0.9734377861022949,smooth,S M UW DH,S M UW DH D
2,0.9730857610702515,supervise,S UW P ER V AY Z,S UW P ER V AY Z D
2,0.9727321863174438,spur,S P ER,S P ER D
2,0.9727129936218262,settle,S EH T AH L,S EH T AH L D
2,0.9727011919021606,soak,S OW K,S OW K T
2,0.972632646560669,stagger,S T AE G ER,S T AE G ER D
2,0.9726302623748779,psyche,S AY K IY,S AY K T
2,0.9720875024795532,snuggle,S N AH G AH L,S N AH G AH L D
2,0.9719263315200806,smack,S M AE K,S M AE K T
2,0.9717452526092529,seep,S IY P,S IY P T
2,0.9716148376464844,sac,S AE K,S AE K T
2,0.9716148376464844,sack,S AE K,S AE K T
2,0.9715969562530518,scoop,S K UW P,S K UW P T
2,0.9714452028274536,secede,S IH S IY D,S IH S IY D IH D
2,0.9714030027389526,strangle,S T R AE NG G AH L,S T R AE NG G AH L D
2,0.9707571268081665,school,S K UW L,S K UW L D
2,0.9707382917404175,savor,S EY V ER,S EY V ER D
2,0.970687985420227,slide,S L AY D,S L IH D
2,0.9704188108444214,serve,S ER V,S ER V D
2,0.9702647924423218,square,S K W EH R,S K W EH R D
2,0.9701151847839355,saturate,S AE CH ER EY T,S AE CH ER EY T IH D
2,0.969967246055603,sizzle,S IH Z AH L,S IH Z AH L D
2,0.9698245525360107,smoke,S M OW K,S M OW K T
2,0.9695535898208618,seduce,S IH D UW S,S IH D UW S T
2,0.9694238901138306,sulk,S AH L K,S AH L K T
2,0.9693824052810669,scout,S K AW T,S K AW T IH D
2,0.9686447381973267,slim,S L IH M,S L IH M D
2,0.9683133363723755,slip,S L IH P,S L IH P T
2,0.9683117866516113,say,S EY,S EH D
2,0.9680694341659546,spin,S P IH N,S P AH N
2,0.9680479764938354,sidestep,S AY D S T EH P,S AY D S T EH P T
2,0.9679927825927734,sex,S EH K S,S EH K S T
2,0.9672776460647583,summons,S AH M AH N Z,S AH M AH N Z D
2,0.9672414064407349,swallow,S W AA L OW,S W AA L OW D
2,0.9672015905380249,switch,S W IH CH,S W IH CH T
2,0.9666260480880737,skin,S K IH N,S K IH N D
2,0.9664738178253174,scrape,S K R EY P,S K R EY P T
2,0.9662066698074341,speak,S P IY K,S P OW K
2,0.9660124778747559,stretch,S T R EH CH,S T R EH CH T
2,0.9658032655715942,swim,S W IH M,S W AE M
2,0.9657453298568726,subscribe,S AH B S K R AY B,S AH B S K R AY B D
2,0.9655896425247192,spurn,S P ER N,S P ER N D
2,0.9655238389968872,spice,S P AY S,S P AY S T
2,0.9654690027236938,savage,S AE V AH JH,S AE V IH JH D
2,0.9654020071029663,symbolize,S IH M B AH L AY Z,S IH M B AH L AY Z D
2,0.9653385877609253,spread,S P R EH D,S P R EH D
2,0.9652743339538574,supersede,S UW P ER S IY D,S UW P ER S IY D IH D
2,0.9651931524276733,salary,S AE L ER IY,S AE L ER IY D
2,0.9650732278823853,stress,S T R EH S,S T R EH S T
2,0.9650362730026245,sterilize,S T EH R AH L AY Z,S T EH R AH L AY Z D
2,0.9649289846420288,siphon,S AY F AH N,S AY F AH N D
2,0.964846134185791,salivate,S AE L AH V EY T,S AE L AH V EY T IH D
2,0.9648187160491943,slash,S L AE SH,S L AE SH T
2,0.964768648147583,set,S EH T,S EH T
2,0.9642183780670166,struggle,S T R AH G AH L,S T R AH G AH L D
2,0.964166522026062,scuffle,S K AH F AH L,S K AH F AH L D
2,0.9640297889709473,slant,S L AE N T,S L AE N T IH D
2,0.9638696908950806,snicker,S N IH K ER,S N IH K ER D
2,0.9635812044143677,sculpt,S K AH L P T,S K AH L P T IH D
2,0.9635385274887085,separate,S EH P ER EY T,S EH P ER EY T IH D
2,0.9635385274887085,split,S P L IH T,S P L IH T
2,0.9629138708114624,specify,S P EH S AH F AY,S P EH S AH F AY D
2,0.9628695249557495,swelter,S W EH L T ER,S W EH L T ER D
2,0.9628435373306274,snarl,S N AA R L,S N AA R AH L D
2,0.9626117944717407,slog,S L AA G,S L AA G D
2,0.9625844955444336,slap,S L AE P,S L AE P T
2,0.9621056318283081,steamroller,S T IY M R OW L ER,S T IY M R OW L ER D
2,0.9619977474212646,spike,S P AY K,S P AY K T
2,0.9619754552841187,stucco,S T AH K OW,S T AH K OW D
2,0.9616712331771851,survey,S ER V EY,S ER V EY D
2,0.9616492986679077,scrunch,S K R AH N CH,S K R AH N CH T
2,0.9609676599502563,smart,S M AA R T,S M AA R T IH D
2,0.9609451293945312,swear,S W EH R,S W AO R
2,0.9602698087692261,scrounge,S K R AW N JH,S K R AW N JH D
2,0.9601188898086548,save,S EY V,S EY V D
2,0.9599614143371582,spark,S P AA R K,S P AA R K T
2,0.9599219560623169,sprout,S P R AW T,S P R AW T IH D
2,0.9596184492111206,sneeze,S N IY Z,S N IY Z D
2,0.9596074819564819,smile,S M AY L,S M AY L D
2,0.9594461917877197,censure,S EH N SH ER,S EH N SH ER D
2,0.9592756032943726,sample,S AE M P AH L,S AE M P AH L D
2,0.9591500759124756,cycle,S AY K AH L,S AY K AH L D
2,0.9591001272201538,sow,S AW,S AW D
2,0.9590610265731812,stomp,S T AA M P,S T AA M P T
2,0.9590175151824951,spank,S P AE NG K,S P AE NG K T
2,0.9587846994400024,summon,S AH M AH N,S AH M AH N D
2,0.9582818746566772,suffocate,S AH F AH K EY T,S AH F AH K EY T IH D
2,0.9575538635253906,stumble,S T AH M B AH L,S T AH M B AH L D
2,0.9575532674789429,sip,S IH P,S IH P T
2,0.9573726654052734,swink,S W IH NG K,S W AE NG K
2,0.9573159217834473,civilize,S IH V AH L AY Z,S IH V AH L AY Z D
2,0.9572792053222656,circle,S ER K AH L,S ER K AH L D
2,0.956894040107727,solve,S AA L V,S AA L V D
2,0.9568181037902832,sketch,S K EH CH,S K EH CH T
2,0.956489086151123,signify,S IH G N AH F AY,S IH G N AH F AY D
2,0.9564367532730103,subsidize,S AH B S IH D AY Z,S AH B S IH D AY Z D
2,0.9560635089874268,sob,S AA B,S AA B D
2,0.955814003944397,straddle,S T R AE D AH L,S T R AE D AH L D
2,0.9557117223739624,sandbag,S AE N D B AE G,S AE N D B AE G D
2,0.9556505680084229,stratify,S T R AE T AH F AY,S T R AE T AH F AY D
2,0.9555939435958862,scale,S K EY L,S K EY L D
2,0.9554961919784546,slick,S L IH K,S L IH K T
2,0.9550727605819702,seat,S IY T,S IY T IH D
2,0.9544522762298584,synchronize,S IH NG K R AH N AY Z,S IH NG K R AH N AY Z D
2,0.9543671607971191,structure,S T R AH K CH ER,S T R AH K CH ER D
2,0.9542534351348877,silence,S AY L AH N S,S AY L AH N S T
2,0.9536623954772949,cease,S IY S,S IY S T
2,0.9532930850982666,slice,S L AY S,S L AY S T
2,0.9528948068618774,subvert,S AH B V ER T,S AH B V ER T IH D
2,0.9524713754653931,station,S T EY SH AH N,S T EY SH AH N D
2,0.952214241027832,sanitize,S AE N IH T AY Z,S AE N IH T AY Z D
2,0.9521287679672241,specialize,S P EH SH AH L AY Z,S P EH SH AH L AY Z D
2,0.951410174369812,size,S AY Z,S AY Z D
2,0.9510055780410767,scurry,S K ER IY,S K ER IY D
2,0.9493533372879028,survive,S ER V AY V,S ER V AY V D
2,0.9491828680038452,scourge,S K ER JH,S K ER JH D
2,0.9489887952804565,spew,S P Y UW,S P Y UW D
2,0.9489760398864746,solidify,S AH L IH D AH F AY,S AH L IH D AH F AY D
2,0.9487838745117188,slather,S L AE DH ER,S L AE DH ER D
2,0.9485839605331421,screech,S K R IY CH,S K R IY CH T
2,0.9480024576187134,sit,S IH T,S AE T
2,0.9477438926696777,signal,S IH G N AH L,S IH G N AH L D
2,0.9473319053649902,swoon,S W UW N,S W UW N D
2,0.9448291063308716,scream,S K R IY M,S K R IY M D
2,0.9448202848434448,story,S T AO R IY,S T AO R IY D
2,0.9441956281661987,snowball,S N OW B AO L,S N OW B AO L D
2,0.9436866044998169,stagnate,S T AE G N EY T,S T AE G N EY T IH D
2,0.9431780576705933,suffice,S AH F AY S,S AH F AY S T
