latent_id,activation,lemma,present_phones,past_phones
0,0.5718435049057007,displace,D IH S P L EY S,D IH S P L EY S T
0,0.5390917062759399,insinuate,IH N S IH N Y UW EY T,IH N S IH N Y UW EY T IH D
0,0.5333212614059448,mitigate,M IH T AH G EY T,M IH T AH G EY T IH D
0,0.5293095111846924,dissipate,D IH S AH P EY T,D IH S AH P EY T IH D
0,0.5288136005401611,allocate,AE L AH K EY T,AE L AH K EY T IH D
0,0.5249024629592896,misconstrue,M IH S K AH N S T R UW,M IH S K AH N S T R UW D
0,0.5167512893676758,decaffeinate,D IY K AE F AH N EY T,D IY K AE F AH N EY T IH D
0,0.5097657442092896,undergo,AH N D ER G OW,AH N D ER W EH N T
0,0.45093607902526855,mingle,M IH NG G AH L,M IH NG G AH L D
0,0.443137526512146,link,L IH NG K,L IH NG K T
0,0.43402016162872314,pinpoint,P IH N P OY N T,P IH N P OY N T IH D
0,0.42917704582214355,inoculate,IH N AA K Y AH L EY T,IH N AA K Y AH L EY T IH D
0,0.3124058246612549,discipline,D IH S AH P L AH N,D IH S AH P L AH N D
0,0.3007330298423767,exclaim,IH K S K L EY M,IH K S K L EY M D
0,0.25834953784942627,plug,P L AH G,P L AH G D
0,0.23443293571472168,outscore,AW T S K AO R,AW T S K AO R D
0,0.2165127396583557,defy,D IH F AY,D IH F AY D
0,0.18177920579910278,whisk,W IH S K,W IH S K T
0,0.12008965015411377,lib,L IH B,L IH B D
0,0.10802590847015381,dish,D IH SH,D IH SH T
0,0.10436630249023438,piss,P IH S,P IH S T
0,0.09944891929626465,dice,D AY S,D AY S T
0,0.09633886814117432,pitch,P IH CH,P IH CH T
0,0.0743328332901001,lip,L IH P,L IH P T
1,2.193713903427124,battle,B AE T AH L,B AE T AH L D
1,2.1394546031951904,tattle,T AE T AH L,T AE T AH L D
1,2.107835292816162,title,T AY T AH L,T AY T AH L D
1,1.8353383541107178,bottle,B AA T AH L,B AA T AH L D
1,1.5411453247070312,total,T OW T AH L,T OW T AH L D
1,1.4741041660308838,baffle,B AE F AH L,B AE F AH L D
1,1.349519968032837,button,B AH T AH N,B AH T AH N D
1,1.3106043338775635,burgeon,B ER JH AH N,B ER JH AH N D
1,1.2543818950653076,rattle,R AE T AH L,R AE T AH L D
1,1.245985746383667,burden,B ER D AH N,B ER D AH N D
1,1.2199783325195312,bypass,B AY P AE S,B AY P AE S T
1,1.1683573722839355,boggle,B AA G AH L,B AA G AH L D
1,1.1018588542938232,shuttle,SH AH T AH L,SH AH T AH L D
1,1.0796899795532227,burble,B ER B AH L,B ER B AH L D
1,1.024658203125,hijack,HH AY JH AE K,HH AY JH AE K T
1,1.0222680568695068,buckle,B AH K AH L,B AH K AH L D
1,1.0182557106018066,toggle,T AA G AH L,T AA G AH L D
1,1.0013506412506104,betake,B IY T EY K,B EH T UH K
1,0.9964585900306702,babble,B AE B AH L,B AE B AH L D
1,0.941568911075592,beguile,B IH G AY L,B IH G AY L D
1,0.9344986081123352,buttonhole,B AH T AH N HH OW L,B AH T AH N HH OW L D
1,0.9138948321342468,bubble,B AH B AH L,B AH B AH L D
1,0.9095070958137512,titillate,T IH T AH L EY T,T IH T AH L EY T IH D
1,0.8645363450050354,shackle,SH AE K AH L,SH AE K AH L D
1,0.8504520058631897,tackle,T AE K AH L,T AE K AH L D
1,0.7868689894676208,rifle,R AY F AH L,R AY F AH L D
1,0.765911877155304,bate,B EY T,B EY T IH D
1,0.7522438168525696,haggle,HH AE G AH L,HH AE G AH L D
1,0.7453003525733948,begin,B IH G IH N,B IH G AE N
1,0.7169521450996399,curtail,K ER T EY L,K ER T EY L D
1,0.7102723717689514,tickle,T IH K AH L,T IH K AH L D
1,0.7029655575752258,mate,M EY T,M EY T IH D
1,0.6819376349449158,whittle,W IH T AH L,W IH T AH L D
1,0.6739504933357239,banish,B AE N IH SH,B AE N IH SH T
1,0.6670112013816833,shuffle,SH AH F AH L,SH AH F AH L D
1,0.6546115279197693,forgive,F ER G IH V,F ER G EY V
1,0.6359432339668274,table,T EY B AH L,T EY B AH L D
1,0.6206359267234802,espouse,IH S P AW Z,IH S P AW Z D
1,0.6085867285728455,become,B IH K AH M,B IH K EY M
1,0.6003779172897339,entice,IH N T AY S,IH N T AY S T
1,0.5979821085929871,beckon,B EH K AH N,B EH K AH N D
1,0.5788524746894836,taxi,T AE K S IY,T AE K S IY D
1,0.5762444138526917,siphon,S AY F AH N,S AY F AH N D
1,0.5653047561645508,surpass,S ER P AE S,S ER P AE S T
1,0.5643500685691833,mask,M AE S K,M AE S K T
1,0.5404004454612732,panic,P AE N IH K,P AE N IH K T
1,0.539387583732605,hate,HH EY T,HH EY T AH D
1,0.5238507986068726,ironize,AY ER N AY Z,AY ER N AY Z D
1,0.5080605149269104,emboss,IH M B AO S,IH M B AO S T
1,0.5068849921226501,befall,B IH F AO L,B IH F EH L
1,0.5038543939590454,terminate,T ER M AH N EY T,T ER M AH N EY T IH D
1,0.46451252698898315,burnish,B ER N IH SH,B ER N IH SH T
1,0.4637446403503418,budget,B AH JH IH T,B AH JH IH T AH D
1,0.46326881647109985,fertilize,F ER T AH L AY Z,F ER T AH L AY Z D
1,0.4610239267349243,vanish,V AE N IH SH,V AE N IH SH T
1,0.45557576417922974,ration,R AE SH AH N,R AE SH AH N D
1,0.4545905590057373,finesse,F IH N EH S,F IH N EH S T
1,0.43300026655197144,birdie,B ER D IY,B ER D IY D
1,0.43207502365112305,rate,R EY T,R EY T IH D
1,0.4315826892852783,tattoo,T AE T UW,T AE T UW D
1,0.42731642723083496,wattle,W AA T AH L,W AA T AH L D
1,0.4224098324775696,program,P R OW G R AE M,P R OW G R AE M D
1,0.4224098324775696,programme,P R OW G R AE M,P R OW G R AE M D
1,0.42230701446533203,topple,T AA P AH L,T AA P AH L D
1,0.4135327935218811,wiggle,W IH G AH L,W IH G AH L D
1,0.4112575650215149,spring,S P R IH NG,S P R AE NG
1,0.3951389193534851,ripple,R IH P AH L,R IH P AH L D
1,0.3901539444923401,hassle,HH AE S AH L,HH AE S AH L D
1,0.38748466968536377,shirt,SH ER T,SH ER T IH D
1,0.37870484590530396,bobble,B AO B AH L,B AO B AH L D
1,0.37718963623046875,fate,F EY T,F EY T IH D
1,0.37718963623046875,fete,F EY T,F EY T IH D
1,0.3688865900039673,settle,S EH T AH L,S EH T AH L D
1,0.3670082092285156,tussle,T AH S AH L,T AH S AH L D
1,0.36528342962265015,beat,B IY T,B IY T
1,0.36025428771972656,hurt,HH ER T,HH ER T
1,0.3552602529525757,ruffle,R AH F AH L,R AH F AH L D
1,0.35252636671066284,meet,M IY T,M EH T
1,0.35252636671066284,mete,M IY T,M IY T IH D
1,0.34600597620010376,people,P IY P AH L,P IY P AH L D
1,0.33475857973098755,bat,B AE T,B AE T IH D
1,0.3325560688972473,shuck,SH AH K,SH AH K T
1,0.3195188641548157,heat,HH IY T,HH IY T AH D
1,0.31302720308303833,gate,G EY T,G EY T IH D
1,0.29658281803131104,theorize,TH IY ER AY Z,TH IY ER AY Z D
1,0.28054338693618774,bide,B AY D,B OW D
1,0.27260512113571167,jab,JH AE B,JH AE B D
1,0.2723482847213745,bid,B IH D,B IH D
1,0.26189059019088745,manage,M AE N AH JH,M AE N AH JH D
1,0.2592904567718506,terrace,T EH R AH S,T EH R AH S T
1,0.2509058117866516,label,L EY B AH L,L EY B AH L D
1,0.23653000593185425,smash,S M AE SH,S M AE SH T
1,0.2332356572151184,bed,B EH D,B EH D IH D
1,0.22328364849090576,sate,S EY T,S EY T IH D
1,0.2225157618522644,retake,R IY T EY K,R IY T UH K
1,0.21949386596679688,outgun,AW T G AH N,AW T G AH N D
1,0.21782970428466797,bite,B AY T,B IH T
1,0.21695715188980103,batter,B AE T ER,B AE T ER D
1,0.21528160572052002,sprout,S P R AW T,S P R AW T IH D
1,0.20171910524368286,shove,SH AH V,SH AH V D
1,0.19095414876937866,merge,M ER JH,M ER JH D
1,0.1792547106742859,shaft,SH AE F T,SH AE F T IH D
1,0.16934722661972046,blank,B L AE NG K,B L AE NG K T
1,0.16517692804336548,bead,B IY D,B IY D IH D
1,0.16517692804336548,bede,B IY D,B EY D
1,0.1517811417579651,beep,B IY P,B IY P T
1,0.12197071313858032,throw,TH R OW,TH R UW
1,0.11932116746902466,bicycle,B AY S IH K AH L,B AY S IH K AH L D
1,0.09471803903579712,outrun,AW T R AH N,AW T R AE N
1,0.08513316512107849,task,T AE S K,T AE S K T
1,0.05677863955497742,better,B EH T ER,B EH T ER D
1,0.0557481050491333,shape,SH EY P,SH EY P T
1,0.05144309997558594,fight,F AY T,F AO T
1,0.028615176677703857,cite,S AY T,S AY T AH D
1,0.028615176677703857,site,S AY T,S AY T IH D
1,0.00939875841140747,hit,HH IH T,HH IH T
2,2.61981201171875,belate,B IH L EY T,B IH L EY T IH D
2,2.4752020835876465,strain,S T R EY N,S T R EY N D
2,2.474608898162842,serrate,S EH R EY T,S EH R EY T IH D
2,2.3371787071228027,appraise,AH P R EY Z,AH P R EY Z D
2,2.283348560333252,entail,EH N T EY L,IH N T EY L D
2,2.280820846557617,derail,D IH R EY L,D IH R EY L D
2,2.2606968879699707,rename,R IY N EY M,R IY N EY M D
2,2.2493205070495605,sprain,S P R EY N,S P R EY N D
2,2.2299246788024902,narrate,N EH R EY T,N EH R EY T IH D
2,2.2069430351257324,assuage,AH S W EY JH,AH S W EY JH D
2,2.182746410369873,remain,R IH M EY N,R IH M EY N D
2,2.167907238006592,rebate,R IY B EY T,R IY B EY T IH D
2,2.1665334701538086,curtail,K ER T EY L,K ER T EY L D
2,2.131661891937256,defame,D IH F EY M,D IH F EY M D
2,2.111062526702881,relate,R IH L EY T,R IH L EY T IH D
2,2.092226028442383,equate,IH K W EY T,IH K W EY T IH D
2,2.087164878845215,repay,R IY P EY,R IY P EY D
2,2.0759053230285645,berate,B IH R EY T,B IH R EY T IH D
2,2.0677590370178223,gyrate,JH AY R EY T,JH AY R EY T IH D
2,1.9941128492355347,stray,S T R EY,S T R EY D
2,1.9892970323562622,negate,N IH G EY T,N IY G EY T IH D
2,1.9877029657363892,donate,D OW N EY T,D OW N EY T IH D
2,1.9854930639266968,outrage,AW T R EY JH,AW T R EY JH D
2,1.9840534925460815,scrape,S K R EY P,S K R EY P T
2,1.9693924188613892,regale,R IH G EY L,R IH G EY L D
2,1.9521657228469849,remake,R IY M EY K,R IY M EY D
2,1.9450386762619019,fillet,F AH L EY,F IH L AH T IH D
2,1.944369912147522,passe,P AE S EY,P AE S T
2,1.9292079210281372,inlay,IH N L EY,IH N L EY D
2,1.9236301183700562,retake,R IY T EY K,R IY T UH K
2,1.9099613428115845,invade,IH N V EY D,IH N V EY D AH D
2,1.8800770044326782,outpace,AW T P EY S,AW T P EY S T
2,1.8773971796035767,sedate,S IH D EY T,S IH D EY T IH D
2,1.8694170713424683,escape,IH S K EY P,IH S K EY P T
2,1.8689402341842651,vacate,V EY K EY T,V EY K EY T IH D
2,1.8668512105941772,debate,D AH B EY T,D AH B EY T IH D
2,1.8495556116104126,waylay,W EY L EY,W EY L EY D
2,1.8424040079116821,dilate,D AY L EY T,D AY L EY T IH D
2,1.8361486196517944,deface,D IH F EY S,D IH F EY S T
2,1.8358110189437866,rotate,R OW T EY T,R OW T EY T IH D
2,1.8147262334823608,repaint,R IY P EY N T,R IY P EY N T IH D
2,1.8032082319259644,pervade,P ER V EY D,P ER V EY D IH D
2,1.7910081148147583,inhale,IH N HH EY L,IH N HH EY L D
2,1.7884751558303833,abrade,AE B R EY D,AE B R EY D IH D
2,1.7607537508010864,update,AH P D EY T,AH P D EY T IH D
2,1.7468656301498413,locate,L OW K EY T,L OW K EY T AH D
2,1.744076132774353,survey,S ER V EY,S ER V EY D
2,1.742362141609192,create,K R IY EY T,K R IY EY T AH D
2,1.7043424844741821,betake,B IY T EY K,B EH T UH K
2,1.7015005350112915,outdate,AW T D EY T,AW T D EY T IH D
2,1.654624342918396,relay,R IY L EY,R IY L EY D
2,1.6302746534347534,ordain,AO R D EY N,AO R D EY N D
2,1.6098452806472778,encase,EH N K EY S,EH N K EY S T
2,1.5904146432876587,reshape,R IY SH EY P,R IY SH EY P T
2,1.582894206047058,enrage,EH N R EY JH,EH N R EY JH D
2,1.5821794271469116,showcase,SH OW K EY S,SH OW K EY S T
2,1.5635300874710083,debase,D AH B EY S,D AH B EY S T
2,1.5626291036605835,behave,B IH HH EY V,B IH HH EY V D
2,1.552904486656189,derange,D IH R EY N JH,D IH R EY N JH D
2,1.5433014631271362,rearrange,R IY ER EY N JH,R IY ER EY N JH D
2,1.3926717042922974,impale,IH M P EY L,IH M P EY L D
2,1.3843470811843872,engage,EH N G EY JH,EH N G EY JH D
2,1.1443904638290405,collaborate,K AH L AE B ER EY T,K AH L AE B ER EY T IH D
2,1.1367219686508179,repatriate,R IY P EY T R IY EY T,R IY P EY T R IY EY T IH D
2,1.0712425708770752,circulate,S ER K Y AH L EY T,S ER K Y AH L EY T IH D
2,1.0492371320724487,foray,F AO R EY,F AO R EY D
2,1.0387641191482544,denature,D IH N EY CH ER,D IH N EY CH ER D
2,0.9800639152526855,unleash,AH N L IY SH,AH N L IY SH T
2,0.8854385614395142,operate,AA P ER EY T,AA P ER EY T AH D
2,0.8576481342315674,disable,D IH S EY B AH L,D IH S EY B AH L D
2,0.697502851486206,stroll,S T R OW L,S T R OW L D
2,0.6053279638290405,recuperate,R IH K UW P ER EY T,R IH K UW P ER EY T IH D
2,0.5076165199279785,attribute,AE T R AH B Y UW T,AH T R IH B Y AH T IH D
2,0.4749988317489624,impede,IH M P IY D,IH M P IY D IH D
2,0.4737389087677002,collide,K AH L AY D,K AH L AY D IH D
2,0.4335348606109619,stream,S T R IY M,S T R IY M D
2,0.41838669776916504,shellac,SH EH L AE K,SH EH L AE K D
2,0.30773258209228516,shroud,SH R AW D,SH R AW D IH D
2,0.29347479343414307,revoke,R IH V OW K,R IH V OW K T
2,0.2827874422073364,outbid,AW T B IH D,AW T B IH D
2,0.2409125566482544,reissue,R IY IH SH UW,R IY IH SH UW D
2,0.21116554737091064,stride,S T R AY D,S T R OW D
2,0.10876274108886719,buck,B AH K,B AH K T
2,0.06607824563980103,lie,L AY,L EY
3,2.5326380729675293,reprocess,R IY P R AO S EH S,R IY P R AO S EH S T
3,2.4151484966278076,rehabilitate,R IY HH AH B IH L AH T EY T,R IY HH AH B IH L AH T EY T IH D
3,2.352139711380005,reassure,R IY AH SH UH R,R IY AH SH UH R D
3,2.3422865867614746,rethink,R IY TH IH NG K,R IY TH AO T
3,2.330554246902466,reinvite,R IY IH N V AY T,R IY IH N V AY T IH D
3,2.291775941848755,recharge,R IY CH AA R JH,R IY CH AA R JH D
3,2.2155890464782715,readmit,R IY AH D M IH T,R IY AH D M IH T IH D
3,2.21348237991333,reacquire,R IY AH K W AY R,R IY AH K W AY R D
3,2.1695942878723145,renegotiate,R IY N IH G OW SH IY EY T,R IY N IH G OW SH IY EY T IH D
3,2.156290292739868,react,R IY AE K T,R IY AE K T IH D
3,2.148038387298584,revisit,R IY V IH Z IH T,R IY V IH Z AH T IH D
3,2.14052152633667,redesign,R IY D IH Z AY N,R IY D IH Z AY N D
3,2.122917413711548,reset,R IY S EH T,R IY S EH T
3,2.1210145950317383,resolve,R IY Z AA L V,R IY Z AA L V D
3,2.1205315589904785,replace,R IY P L EY S,R IY P L EY S T
3,2.1158788204193115,rearrange,R IY ER EY N JH,R IY ER EY N JH D
3,2.099639415740967,reorganize,R IY AO R G AH N AY Z,R IY AO R G AH N AY Z D
3,2.076369285583496,resell,R IY S EH L,R IY S OW L D
3,2.0509870052337646,reintegrate,R IY IH N T AH G R EY T,R IY IH N T AH G R EY T IH D
3,2.049466133117676,reassess,R IY AH S EH S,R IY AH S EH S T
3,2.043797492980957,revitalize,R IY V AY T AH L AY Z,R IY V AY T AH L AY Z D
3,2.0346364974975586,reconstitute,R IY K AA N S T AH T UW T,R IY K AA N S T AH T UW T IH D
3,2.0343055725097656,refit,R IY F IH T,R IY F IH T IH D
3,2.030730724334717,restage,R IY S T EY JH,R IY S T EY JH D
3,2.0259201526641846,resettle,R IY S EH T AH L,R IY S EH T AH L D
3,2.0235252380371094,recapitalize,R IY K AE P IH T AH L AY Z,R IY K AE P IH T AH L AY Z D
3,2.0096778869628906,revile,R IY V AY L,R IY V AY L D
3,2.0036869049072266,redistribute,R IY D IH S T R IH B Y UW T,R IY D IH S T R IH B Y UW T IH D
3,2.00258731842041,reuse,R IY Y UW S,R IY UW Z D
3,1.9755477905273438,repulse,R IY P AH L S,R IY P AH L S T
3,1.9540491104125977,recycle,R IY S AY K AH L,R IY S AY K AH L D
3,1.9397706985473633,redefine,R IY D IH F AY N,R IY D IH F AY N D
3,1.9305548667907715,redouble,R IY D AH B AH L,R IY D AH B AH L D
3,1.9290249347686768,rebate,R IY B EY T,R IY B EY T IH D
3,1.921168327331543,reoffer,R IY AO F ER,R IY AO F ER D
3,1.910728931427002,revalue,R IY V AE L Y UW,R IY V AE L Y UW D
3,1.9028234481811523,relive,R IY L IH V,R IY L IH V D
3,1.8950064182281494,reestablish,R IY IH S T AE B L IH SH,R IY IH S T AE B L IH SH T
3,1.8701157569885254,refile,R IY F AY L,R IY F AY L D
3,1.86891770362854,reappraise,R IY AH P R EY Z,R IY AH P R EY Z D
3,1.8548812866210938,rebuild,R IY B IH L D,R IY B IH L T
3,1.8531103134155273,research,R IY S ER CH,R IY S ER CH T
3,1.844038486480713,realise,R IY AH L AY Z,R IY AH L AY Z D
3,1.844038486480713,realize,R IY AH L AY Z,R IY AH L AY Z D
3,1.831005573272705,rename,R IY N EY M,R IY N EY M D
3,1.819450855255127,revolve,R IY V AA L V,R IY V AA L V D
3,1.8108534812927246,review,R IY V Y UW,R IY V Y UW D
3,1.8018488883972168,reshape,R IY SH EY P,R IY SH EY P T
3,1.797553300857544,refuel,R IY F Y UW AH L,R IY F Y UW AH L D
3,1.7916536331176758,remit,R IY M IH T,R IY M IH T IH D
3,1.788304328918457,refurbish,R IY F ER B IH SH,R IY F ER B IH SH T
3,1.7858633995056152,regenerate,R IY JH EH N ER EY T,R IY JH EH N ER EY T IH D
3,1.7824687957763672,refinish,R IY F IH N IH SH,R IY F IH N IH SH T
3,1.777951717376709,redirect,R IY D ER EH K T,R IY D ER EH K T IH D
3,1.761723518371582,remove,R IY M UW V,R IY M UW V D
3,1.756885051727295,reroute,R IY R UW T,R IY R UW T IH D
3,1.7515153884887695,relapse,R IY L AE P S,R IY L AE P S T
3,1.7498729228973389,reimburse,R IY IH M B ER S,R IY IH M B ER S T
3,1.7490730285644531,remake,R IY M EY K,R IY M EY D
3,1.719172477722168,reactivate,R IY AE K T AH V EY T,R IY AE K T AH V EY T IH D
3,1.715878963470459,reiterate,R IY IH T ER EY T,R IY IH T ER EY T IH D
3,1.7147226333618164,reschedule,R IY S K EH JH UW L,R IY S K EH JH UW L D
3,1.7079763412475586,decapitate,D IY K AE P AH T EY T,D IY K AE P AH T EY T IH D
3,1.7025818824768066,refill,R IY F IH L,R IY F IH L D
3,1.6855804920196533,restart,R IY S T AA R T,R IY S T AA R T IH D
3,1.6843605041503906,recapture,R IY K AE P CH ER,R IY K AE P CH ER D
3,1.6718838214874268,release,R IY L IY S,R IY L IY S T
3,1.6642482280731201,recap,R IY K AE P,R IY K AE P T
3,1.6596183776855469,reclaim,R IY K L EY M,R IY K L EY M D
3,1.641031265258789,rewrite,R IY R AY T,R IY R OW T
3,1.6361117362976074,reload,R IY L OW D,R IY L OW D IH D
3,1.6307766437530518,replay,R IY P L EY,R IY P L EY D
3,1.6288504600524902,reemerge,R IY IH M ER JH,R IY IH M ER JH D
3,1.6035406589508057,rewire,R IY W AY ER,R IY W AY ER D
3,1.5944125652313232,reinstate,R IY IH N S T EY T,R IY IH N S T EY T IH D
3,1.5900804996490479,revamp,R IY V AE M P,R IY V AE M P T
3,1.5864310264587402,rehearse,R IY HH ER S,R IY HH ER S T
3,1.5835535526275635,regionalize,R IY JH AH N AH L AY Z,R IY JH AH N AH L AY Z D
3,1.572636365890503,reignite,R IY IH G N AY T,R IY IH G N AY T IH D
3,1.5610105991363525,repress,R IY P R EH S,R IY P R EH S T
3,1.5355360507965088,refocus,R IY F OW K AH S,R IY F OW K AH S T
3,1.5315136909484863,replenish,R IY P L EH N IH SH,R IY P L EH N IH SH T
3,1.530151605606079,restyle,R IY S T AY L,R IY S T AY L D
3,1.528533935546875,retake,R IY T EY K,R IY T UH K
3,1.5234553813934326,reclassify,R IY K L AE S IH F AY,R IY K L AE S AH F AY D
3,1.5074257850646973,reallocate,R IY AE L AH K EY T,R IY AE L AH K EY T IH D
3,1.501270055770874,rebid,R IY B IH D,R IY B IH D
3,1.5002613067626953,reread,R IY R IY D,R IY R IY D
3,1.4796826839447021,recalculate,R IY K AE L K Y AH L EY T,R IY K AE L K Y AH L EY T IH D
3,1.4673151969909668,recheck,R IY CH EH K,R IY CH EH K T
3,1.4627079963684082,reproduce,R IY P R AH D UW S,R IY P R AH D UW S T
3,1.4531171321868896,repossess,R IY P AH Z EH S,R IY P AH Z EH S T
3,1.450331687927246,reassemble,R IY AH S EH M B AH L,R IY AH S EH M B AH L D
3,1.4450187683105469,remerchandise,R IY M ER CH AH N D AY Z,R IY M ER CH AH N D AY Z D
3,1.4439082145690918,reshuffle,R IY SH AH F AH L,R IY SH AH F AH L D
3,1.422137975692749,remodel,R IY M AA D AH L,R IY M AA D AH L D
3,1.4131779670715332,reattach,R IY AH T AE CH,R IY AH T AE CH T
3,1.4093852043151855,relocate,R IY L OW K EY T,R IY L OW K EY T IH D
3,1.4051916599273682,reinstall,R IY IH N S T AA L,R IY IH N S T AA L D
3,1.3943321704864502,renominate,R IY N AO M IH N EY T,R IY N AA M AH N EY T IH D
3,1.3766648769378662,require,R IY K W AY ER,R IY K W AY ER D
3,1.3708770275115967,reflag,R IY F L AE G,R IY F L AE G D
3,1.346968650817871,rebuke,R IY B Y UW K,R IH B Y UW K T
3,1.3441038131713867,reinvigorate,R IY IH N V IH G ER EY T,R IY IH N V IH G ER EY T IH D
3,1.332077980041504,redo,R IY D UW,R IY D IH D
3,1.3268868923187256,rework,R IY W ER K,R IY W ER K T
3,1.3263263702392578,refinance,R IY F AH N AE N S,R IY F AH N AE N S T
3,1.3241076469421387,rebound,R IY B AW N D,R IY B AW N D IH D
3,1.3163466453552246,reprice,R IY P R AY S,R IY P R AY S T
