latent_id,activation,lemma,present_phones,past_phones
0,0.3180323541164398,hurry,HH ER IY,HH ER IY D
0,0.3172794282436371,burst,B ER S T,B ER S T
0,0.31668922305107117,halt,HH AO L T,HH AO L T AH D
0,0.3163362145423889,offset,AO F S EH T,AO F S EH T
0,0.3161151707172394,excite,IH K S AY T,IH K S AY T AH D
0,0.3156566023826599,offshore,AO F SH AO R,AO F SH AO R D
0,0.31433916091918945,jade,JH EY D,JH EY D AH D
0,0.31331372261047363,outdo,AW T D UW,AW T D IH D
0,0.3132431209087372,misappropriate,M IH S AH P R OW P R IY EY T,M IH S AH P R OW P R IY EY T IH D
0,0.3128746449947357,topple,T AA P AH L,T AA P AH L D
0,0.3118901550769806,blast,B L AE S T,B L AE S T AH D
0,0.3086719214916229,exile,EH G Z AY L,EH G Z AY L D
0,0.3084739148616791,hinge,HH IH N JH,HH IH N JH D
0,0.308065801858902,handicap,HH AE N D IY K AE P,HH AE N D IY K AE P T
0,0.3070283830165863,mint,M IH N T,M IH N T IH D
0,0.30647221207618713,trash,T R AE SH,T R AE SH T
0,0.3063715398311615,incise,IH N S AY Z,IH N S AY Z D
0,0.30622485280036926,joint,JH OY N T,JH OY N T AH D
0,0.30543145537376404,mount,M AW N T,M AW N T AH D
0,0.3031907379627228,misguide,M IH S G AY D,M IH S G AY D IH D
0,0.30228298902511597,elbow,EH L B OW,EH L B OW D
0,0.30173999071121216,tickle,T IH K AH L,T IH K AH L D
0,0.3015139400959015,hoot,HH UW T,HH UW T IH D
0,0.30144622921943665,jostle,JH AA S AH L,JH AA S AH L D
0,0.29945847392082214,hype,HH AY P,HH AY P T
0,0.2988281548023224,flag,F L AE G,F L AE G D
0,0.2984701097011566,blitz,B L IH T S,B L IH T S T
0,0.2966900169849396,ensure,EH N SH UH R,EH N SH UH R D
0,0.29660525918006897,blank,B L AE NG K,B L AE NG K T
0,0.29633262753486633,emit,IH M IH T,IH M IH T AH D
0,0.2960008382797241,hound,HH AW N D,HH AW N D IH D
0,0.29565149545669556,vacate,V EY K EY T,V EY K EY T IH D
0,0.2949698865413666,twist,T W IH S T,T W IH S T IH D
0,0.29429054260253906,elate,IH L EY T,IH L EY T AH D
0,0.2938286364078522,impose,IH M P OW Z,IH M P OW Z D
0,0.29366815090179443,visit,V IH Z IH T,V IH Z IH T IH D
0,0.29292580485343933,audit,AO D IH T,AO D IH T IH D
0,0.2926434278488159,tilt,T IH L T,T IH L T IH D
0,0.2912187874317169,clamp,K L AE M P,K L AE M P T
0,0.291042685508728,trim,T R IH M,T R IH M D
0,0.29037168622016907,blink,B L IH NG K,B L IH NG K T
0,0.2902192175388336,clot,K L AA T,K L AA T AH D
0,0.289976567029953,ignore,IH G N AO R,IH G N AO R D
0,0.2888250946998596,twig,T W IH G,T W IH G D
0,0.2887667119503021,paste,P EY S T,P EY S T IH D
0,0.28814467787742615,permit,P ER M IH T,P ER M IH T IH D
0,0.2875038683414459,clog,K L AA G,K L AO G D
0,0.2874327003955841,chest,CH EH S T,CH EH S T AH D
0,0.28734931349754333,tweet,T W IY T,T W IY T IH D
0,0.2871951162815094,outbid,AW T B IH D,AW T B IH D
0,0.2867491543292999,turn,T ER N,T ER N D
0,0.285945326089859,tape,T EY P,T EY P T
0,0.2854461669921875,egg,EH G,EH G D
0,0.2854461669921875,egge,EH G,EH G D
0,0.2842428982257843,blurt,B L ER T,B L ER T IH D
0,0.2833382785320282,bleach,B L IY CH,B L IY CH T
0,0.2829761505126953,tattle,T AE T AH L,T AE T AH L D
0,0.2825651466846466,glut,G L AH T,G L AH T IH D
0,0.2814807891845703,bloat,B L OW T,B L OW T IH D
0,0.2810599207878113,tussle,T AH S AH L,T AH S AH L D
0,0.2805175185203552,gyrate,JH AY R EY T,JH AY R EY T IH D
0,0.278952032327652,jilt,JH IH L T,JH IH L T IH D
0,0.27803489565849304,treasure,T R EH ZH ER,T R EH ZH ER D
0,0.2779195308685303,trump,T R AH M P,T R AH M P T
0,0.2775295674800873,burble,B ER B AH L,B ER B AH L D
0,0.27739349007606506,blot,B L AA T,B L AA T AH D
0,0.2770034372806549,ordain,AO R D EY N,AO R D EY N D
0,0.27658385038375854,float,F L OW T,F L OW T AH D
0,0.2754783034324646,slit,S L IH T,S L IH T
0,0.27535679936408997,inset,IH N S EH T,IH N S EH T
0,0.2744239866733551,twitch,T W IH CH,T W IH CH T
0,0.27349135279655457,tinge,T IH N JH,T IH NG D
0,0.27338340878486633,hire,HH AY ER,HH AY ER D
0,0.2726277709007263,cable,K EY B AH L,K EY B AH L D
0,0.2724120616912842,slant,S L AE N T,S L AE N T IH D
0,0.27231913805007935,rebut,R IH B AH T,R IH B AH T IH D
0,0.2708902359008789,mind,M AY N D,M AY N D AH D
0,0.2708689868450165,tread,T R EH D,T R AA D
0,0.270501047372818,hit,HH IH T,HH IH T
0,0.26963523030281067,hike,HH AY K,HH AY K T
0,0.2686275541782379,plot,P L AA T,P L AA T IH D
0,0.2683308720588684,engine,EH N JH AH N,EH N JH AH N D
0,0.26829615235328674,orphan,AO R F AH N,AO R F AH N D
0,0.26771751046180725,omit,OW M IH T,OW M IH T AH D
0,0.2659980356693268,throat,TH R OW T,TH R OW T IH D
0,0.2652074992656708,taper,T EY P ER,T EY P ER D
0,0.2649216949939728,flaunt,F L AO N T,F L AO N T IH D
0,0.2644244134426117,gleam,G L IY M,G L IY M D
0,0.2636091709136963,boost,B UW S T,B UW S T IH D
0,0.2635786831378937,exude,IH G Z UW D,IH G Z UW D IH D
0,0.2630138397216797,emboss,IH M B AO S,IH M B AO S T
0,0.262792706489563,enthuse,IH N TH UW Z,IH N TH UW Z D
0,0.2625131905078888,imbibe,IH M B AY B,IH M B AY B D
0,0.2622009217739105,hiss,HH IH S,HH IH S T
0,0.2617385685443878,slot,S L AA T,S L AA T IH D
0,0.26051953434944153,burgeon,B ER JH AH N,B ER JH AH N D
0,0.2597125172615051,slog,S L AA G,S L AA G D
0,0.2572627067565918,mate,M EY T,M EY T IH D
0,0.254739373922348,jaw,JH AO,JH AO D
0,0.25467148423194885,jerk,JH ER K,JH ER K T
0,0.2545536160469055,clash,K L AE SH,K L AE SH T
0,0.25395917892456055,pilot,P AY L AH T,P AY L AH T IH D
0,0.2537224292755127,greet,G R IY T,G R IY T AH D
0,0.2535097301006317,toy,T OY,T OY D
0,0.25340503454208374,hitch,HH IH CH,HH IH CH T
0,0.252572625875473,insure,IH N SH UH R,IH N SH UH R D
0,0.2517254054546356,change,CH EY N JH,CH EY N JH D
0,0.24870897829532623,ebb,EH B,EH B AH D
0,0.2463192194700241,clam,K L AE M,K L AE M D
0,0.2443707436323166,clutch,K L AH CH,K L AH CH T
0,0.24432899057865143,oar,AO R,AO R D
0,0.24422143399715424,cleave,K L IY V,K L EH F T
0,0.2432738095521927,posit,P AA Z AH T,P AA Z AH T IH D
0,0.2425294667482376,ice,AY S,AY S T
0,0.24094714224338531,cling,K L IH NG,K L AH NG
0,0.24056215584278107,onset,AA N S EH T,AA N S EH T
0,0.23948989808559418,tire,T AY ER,T AY ER D
0,0.23896072804927826,pocket,P AA K AH T,P AA K AH T IH D
0,0.2323838323354721,facet,F AE S AH T,F AE S AH T IH D
0,0.2320028394460678,elope,IH L OW P,IH L OW P D
0,0.22928142547607422,blunt,B L AH N T,B L AH N T AH D
0,0.22639064490795135,vie,V AY,V AY D
0,0.22505423426628113,intone,IH N T OW N,IH N T OW N D
1,0.5226543545722961,announce,AH N AW N S,AH N AW N S T
1,0.517023503780365,oppose,AH P OW Z,AH P OW Z D
1,0.4916548728942871,reschedule,R IY S K EH JH UW L,R IY S K EH JH UW L D
1,0.4856474995613098,obsess,AH B S EH S,AH B S EH S T
1,0.4849497377872467,observe,AH B Z ER V,AH B Z ER V D
1,0.48278218507766724,undernourish,AH N D ER N ER IH SH,AH N D ER N ER IH SH T
1,0.4768452048301697,emasculate,AH M AE S K Y UW L IH T,AH M AE S K Y UW L EY T IH D
1,0.4762510061264038,anonymize,AH N AA N AH M AY Z,AH N AA N AH M AY Z D
1,0.4698648750782013,unlock,AH N L AA K,AH N L AA K T
1,0.4696364998817444,underprice,AH N D ER P R AY S,AH N D ER P R AY S T
1,0.46350741386413574,avenge,AH V EH N JH,AH V EH N JH D
1,0.4590705931186676,append,AH P EH N D,AH P EH N D IH D
1,0.45565319061279297,attenuate,AH T EH N Y UW EY T,AH T EH N Y UW EY T IH D
1,0.4453248977661133,unsubscribe,AH N S AH B S K R AY B,AH N S AH B S K R AY B D
1,0.4401032328605652,oblige,AH B L AY JH,AH B L AY JH D
1,0.4373108446598053,unsell,AH N S EH L,AH N S OW L D
1,0.43281620740890503,advance,AH D V AE N S,AH D V AE N S T
1,0.4304574728012085,apply,AH P L AY,AH P L AY D
1,0.42724645137786865,amend,AH M EH N D,AH M EH N D IH D
1,0.42288511991500854,attune,AH T UW N,AH T UW N D
1,0.42110759019851685,underinsure,AH N D ER IH N SH AO R,AH N D ER IH N SH AO R D
1,0.4187084138393402,outsize,AW T S AY Z,AW T S AY Z D
1,0.4114220440387726,restyle,R IY S T AY L,R IY S T AY L D
1,0.4043336510658264,outscore,AW T S K AO R,AW T S K AO R D
1,0.40171417593955994,upload,AH P L OW D,AH P L OW D IH D
1,0.40038788318634033,accomplish,AH K AA M P L IH SH,AH K AA M P L IH SH T
1,0.39937302470207214,relocate,R IY L OW K EY T,R IY L OW K EY T IH D
1,0.3978646397590637,undervalue,AH N D ER V AE L Y UW,AH N D ER V AE L Y UW D
1,0.39756783843040466,upholster,AH P OW L S T ER,AH P OW L S T ER D
1,0.3974074423313141,understate,AH N D ER S T EY T,AH N D ER S T EY T IH D
1,0.39400514960289,attire,AH T AY ER,AH T AY R D
1,0.39249539375305176,persecute,P ER S AH K Y UW T,P ER S AH K Y UW T IH D
1,0.3915455639362335,undercount,AH N D ER K AW N T,AH N D ER K AW N T IH D
1,0.38984403014183044,attack,AH T AE K,AH T AE K T
1,0.38572385907173157,underpay,AH N D ER P EY,AH N D ER P EY D
1,0.38556841015815735,apologise,AH P AA L AH JH AY Z,AH P AA L AH JH AY Z D
1,0.38556841015815735,apologize,AH P AA L AH JH AY Z,AH P AA L AH JH AY Z D
1,0.38535308837890625,perceive,P ER S IY V,P ER S IY V D
1,0.3850421905517578,upset,AH P S EH T,AH P S EH T
1,0.3849063813686371,annex,AE N EH K S,AE N EH K S T
1,0.384182333946228,research,R IY S ER CH,R IY S ER CH T
1,0.3838995695114136,undress,AH N D R EH S,AH N D R EH S T
1,0.3819216191768646,assign,AH S AY N,AH S AY N D
1,0.38002651929855347,attach,AH T AE CH,AH T AE CH T
1,0.3797318637371063,apprise,AH P R AY Z,AH P R AY Z D
1,0.3783493936061859,unleash,AH N L IY SH,AH N L IY SH T
1,0.37670907378196716,underrate,AH N D ER R EY T,AH N D ER R EY T IH D
1,0.37628287076950073,approve,AH P R UW V,AH P R UW V D
1,0.37618064880371094,appease,AH P IY Z,AH P IY Z D
1,0.3710000514984131,restart,R IY S T AA R T,R IY S T AA R T IH D
1,0.37089622020721436,underscore,AH N D ER S K AO R,AH N D ER S K AO R D
1,0.3708740174770355,inspire,IH N S P AY R,IH N S P AY ER D
1,0.3696882128715515,uplink,AH P L IH NG K,UW P L IH NG K D
1,0.3692648708820343,annoy,AH N OY,AH N OY D
1,0.3662436008453369,upvote,AH P V OW T,AH P V OW T IH D
1,0.36497119069099426,undergo,AH N D ER G OW,AH N D ER W EH N T
1,0.3639451563358307,amaze,AH M EY Z,AH M EY Z D
1,0.36234140396118164,unset,AH N S EH T,AH N S EH T
1,0.3620183765888214,acquire,AH K W AY ER,AH K W AY ER D
1,0.36022552847862244,abolish,AH B AA L IH SH,AH B AA L IH SH T
1,0.36006706953048706,polarize,P OW L ER AY Z,P OW L ER AY Z D
1,0.35878902673721313,upstage,AH P S T EY JH,AH P S T EY JH D
1,0.35717836022377014,undercut,AH N D ER K AH T,AH N D ER K AH T
1,0.3546096384525299,amuse,AH M Y UW Z,AH M Y UW Z D
1,0.3528262972831726,adore,AH D AO R,AH D AO R D
1,0.3526574671268463,amount,AH M AW N T,AH M AW N T IH D
1,0.352249413728714,abbreviate,AH B R IY V IY EY T,AH B R IY V IY EY T IH D
1,0.35176098346710205,assess,AH S EH S,AH S EH S T
1,0.3506203889846802,annihilate,AH N AY AH L EY T,AH N AY AH L EY T IH D
1,0.3502955436706543,up,AH P,AH P T
1,0.3484136462211609,approach,AH P R OW CH,AH P R OW CH T
1,0.34644702076911926,answer,AE N S ER,AE N S ER D
1,0.3458358347415924,affine,AH F AY N,AH F AY N D
1,0.3427716791629791,unzip,AH N Z IH P,AH N Z IH P T
1,0.3414914608001709,abet,AH B EH T,AH B EH T IH D
1,0.34106117486953735,approximate,AH P R AA K S AH M AH T,AH P R AA K S AH M EY T IH D
1,0.3403374254703522,reoffer,R IY AO F ER,R IY AO F ER D
1,0.3364158868789673,abuse,AH B Y UW S,AH B Y UW Z D
1,0.3361338675022125,undercook,AH N D ER K UH K,AH N D ER K UH K T
1,0.3358089029788971,untie,AH N T AY,AH N T AY D
1,0.3325815796852112,uphold,AH P HH OW L D,AH P HH EH L D
1,0.32983338832855225,oppress,AH P R EH S,AH P R EH S T
1,0.32963576912879944,adjudicate,AH JH UW D IH K EY T,AH JH UW D AH K EY T IH D
1,0.328566312789917,remove,R IY M UW V,R IY M UW V D
1,0.3281450867652893,relive,R IY L IH V,R IY L IH V D
1,0.32794758677482605,outlive,AW T L IH V,AW T L IH V D
1,0.327757865190506,underwrite,AH N D ER R AY T,AH N D ER R OW T
1,0.32774943113327026,applaud,AH P L AO D,AH P L AO D IH D
1,0.3274340033531189,attempt,AH T EH M P T,AH T EH M P T IH D
1,0.3273793160915375,release,R IY L IY S,R IY L IY S T
1,0.3273177742958069,unnerve,AH N ER V,AH N N ER V D
1,0.3264184892177582,unwrap,AH N R AE P,AH N R AE P T
1,0.32438382506370544,reprice,R IY P R AY S,R IY P R AY S T
1,0.32207903265953064,resubmit,R IY S AH B M IH T,R IY S AH B M IH T IH D
1,0.32200485467910767,amortize,AE M ER T AY Z,AE M ER T AY Z D
1,0.32182958722114563,allege,AH L EH JH,AH L EH JH D
1,0.3213133215904236,cleanse,K L EH N Z,K L EH N Z D
1,0.32109934091567993,whisper,W IH S P ER,W IH S P ER D
1,0.3206334710121155,receive,R AH S IY V,R AH S IY V D
1,0.3196077048778534,awake,AH W EY K,AH W OW K
1,0.31860893964767456,assume,AH S UW M,AH S UW M D
1,0.3181132972240448,cooperate,K OW AA P ER EY T,K OW AA P ER EY T AH D
1,0.3176414966583252,ensnare,IH N S N EH R,IH N S N EH R D
1,0.31610050797462463,incise,IH N S AY Z,IH N S AY Z D
1,0.31460344791412354,abash,AH B AE SH,AH B AE SH T
1,0.31417542695999146,rewire,R IY W AY ER,R IY W AY ER D
1,0.31334447860717773,reunite,R IY UW N AY T,R IY UW N AY T IH D
1,0.312533438205719,energize,EH N ER JH AY Z,EH N ER JH AY Z D
1,0.31236034631729126,advise,AE D V AY Z,AE D V AY Z D
1,0.312059611082077,execute,EH K S AH K Y UW T,EH K S AH K Y UW T IH D
1,0.3110048770904541,rehearse,R IY HH ER S,R IY HH ER S T
1,0.31099483370780945,understand,AH N D ER S T AE N D,AH N D ER S T UH D
1,0.3099435865879059,abide,AH B AY D,AH B OW D
1,0.3091709315776825,retry,R IY T R AY,R IY T R AY D
1,0.3078998029232025,affect,AH F EH K T,AH F EH K T IH D
1,0.30732882022857666,amass,AH M AE S,AH M AE S T
1,0.3067339062690735,undulate,AH N JH AH L EY T,AH N JH AH L EY T AH D
1,0.30663836002349854,undo,AH N D UW,AH N D IH D
1,0.30636680126190186,appraise,AH P R EY Z,AH P R EY Z D
1,0.3026251196861267,rework,R IY W ER K,R IY W ER K T
1,0.3013281524181366,rasp,R AE S P,R AE S P T
1,0.29897573590278625,underserve,AH N D ER S ER V,AH N D ER S ER V D
1,0.2983655035495758,stone,S T OW N,S T OW N D
1,0.2942001223564148,splice,S P L AY S,S P L AY S T
1,0.2939489781856537,splurge,S P L ER JH,S P L ER JH D
1,0.2934110164642334,absolve,AH B Z AA L V,AH B Z AA L V D
1,0.29341092705726624,assuage,AH S W EY JH,AH S W EY JH D
1,0.29232364892959595,spank,S P AE NG K,S P AE NG K T
1,0.291566401720047,rubberize,R AH B ER AY Z,R AH B ER AY Z D
1,0.28969141840934753,resell,R IY S EH L,R IY S OW L D
1,0.2884718179702759,excise,EH K S AY S,EH K S AY Z D
1,0.2868448793888092,aggrieve,AH G R IY V,AH G R IY V D
1,0.2802197337150574,theorize,TH IY ER AY Z,TH IY ER AY Z D
1,0.2797584533691406,assert,AH S ER T,AH S ER T IH D
1,0.2792775630950928,speckle,S P EH K AH L,S P EH K AH L D
1,0.27886494994163513,admit,AH D M IH T,AH D M IH T IH D
1,0.27674680948257446,adhere,AH D HH IH R,AE D HH IH R D
1,0.2765258252620697,revalue,R IY V AE L Y UW,R IY V AE L Y UW D
1,0.2765252888202667,whitewash,W AY T W AA SH,W AY T W AA SH T
1,0.2763754427433014,wheel,W IY L,W IY L D
1,0.27435851097106934,usher,AH SH ER,AH SH ER D
1,0.2740527093410492,allude,AH L UW D,AH L UW D IH D
1,0.27336323261260986,expire,IH K S P AY R,IH K S P AY R D
1,0.2733268737792969,remake,R IY M EY K,R IY M EY D
1,0.27326318621635437,astonish,AH S T AA N IH SH,AH S T AA N IH SH T
1,0.27178433537483215,clone,K L OW N,K L OW N D
1,0.2712063491344452,aspire,AH S P AY R,AH S P AY R D
1,0.27104756236076355,unmanage,AH N M AE N IH JH,AH N M AE N IH JH D
1,0.269070565700531,rouse,R AW S,R AW Z D
1,0.2688073515892029,opine,OW P AY N,OW P AY N D
1,0.2651935815811157,access,AE K S EH S,AE K S EH S T
1,0.2631760537624359,starve,S T AA R V,S T AA R V D
1,0.2616272270679474,abridge,AH B R IH JH,AH B R IH JH D
1,0.26084792613983154,clench,K L EH N CH,K L EH N CH T
1,0.2599022686481476,whirl,W ER L,W ER L D
1,0.25664132833480835,ashame,AH SH EY M,AH SH EY M D
1,0.2546828091144562,smoke,S M OW K,S M OW K T
1,0.2538677453994751,invoke,IH N V OW K,IH N V OW K T
1,0.2519930899143219,award,AH W AO R D,AH W AO R D IH D
1,0.25061509013175964,voice,V OY S,V OY S T
1,0.2478863000869751,pressure,P R EH SH ER,P R EH SH ER D
1,0.2431095540523529,corrode,K ER OW D,K ER OW D IH D
1,0.24101725220680237,spend,S P EH N D,S P EH N T
1,0.23468419909477234,unwed,AH N W EH D,AH N W EH D
1,0.22979363799095154,wee,W IY,W IY D
4,0.2949143350124359,confuse,K AH N F Y UW Z,K AH N F Y UW Z D
4,0.2708281874656677,condone,K AH N D OW N,K AH N D OW N D
8,0.4418533444404602,misidentify,M IH S AY D EH N T AH F AY,M IH S AY D EH N T IH F AY D
8,0.43721628189086914,misperceive,M IH S P ER S IY V,M IH S P ER S IY V D
8,0.42474639415740967,publicize,P AH B L IH S AY Z,P AH B L IH S AY Z D
8,0.41578495502471924,misconstrue,M IH S K AH N S T R UW,M IH S K AH N S T R UW D
8,0.4036276340484619,serialize,S IH R IY AH L AY Z,S IH R IY AH L AY Z D
8,0.4016435742378235,sequester,S IH K W EH S T ER,S IH K W EH S T ER D
8,0.39135581254959106,misreport,M IH S R IH P AO R T,M IH S R IH P AO R T IH D
8,0.35603684186935425,maximize,M AE K S AH M AY Z,M AE K S AH M AY Z D
8,0.355610728263855,hydrolyze,HH AY D R AH L AY Z,HH AY D R AH L AY Z D
8,0.3551173210144043,perplex,P ER P L EH K S,P ER P L EH K S T
8,0.3532281517982483,disadvantage,D IH S AH D V AE N T IH JH,D IH S AH D V AE N T IH JH D
8,0.3531342148780823,misbehave,M IH S B AH HH EY V,M IH S B AH HH EY V D
8,0.35140860080718994,sympathize,S IH M P AH TH AY Z,S IH M P AH TH AY Z D
8,0.34975099563598633,militarize,M IH L AH T ER AY Z,M IH L AH T ER AY Z D
8,0.3481222987174988,manufacture,M AE N Y AH F AE K CH ER,M AE N Y AH F AE K CH ER D
8,0.34708136320114136,misprice,M IH S P R AY S,M IH S P R AY S T
8,0.3390412926673889,inundate,IH N AH N D EY T,IH N AH N D EY T IH D
8,0.3346366286277771,misdiagnose,M IH S D AY IH G N OW Z,M IH S D AY IH G N OW Z D
8,0.3296738266944885,backlist,B AE K L IH S T,B AE K L IH S T IH D
8,0.32419896125793457,sidestep,S AY D S T EH P,S AY D S T EH P T
8,0.32403939962387085,masturbate,M AE S T ER B EY T,M AE S T ER B EY T IH D
8,0.3236164450645447,disparage,D IH S P EH R IH JH,D IH S P EH R IH JH D
8,0.3202759623527527,prevaricate,P R AH V EH R AH K EY T,P R AH V EH R AH K EY T IH D
8,0.31785327196121216,enumerate,IH N UW M ER EY T,IH N UW M ER EY T IH D
8,0.3171043395996094,subject,S AH B JH EH K T,S AH B JH EH K T IH D
8,0.31613826751708984,project,P R AA JH EH K T,P R AH JH EH K T AH D
8,0.31228405237197876,blindside,B L AY N D S AY D,B L AY N D S AY D IH D
8,0.2987918257713318,dispense,D IH S P EH N S,D IH S P EH N S T
8,0.2933427095413208,misrecognize,M IH S R EH K AH G N AY Z,M IH S R EH K AH G N AY Z D
8,0.2924748957157135,broadcast,B R AO D K AE S T,B R AO D K AE S T
8,0.286855012178421,redirect,R IY D ER EH K T,R IY D ER EH K T IH D
8,0.26578593254089355,present,P R EH Z AH N T,P R IY Z EH N T IH D
8,0.25744038820266724,anticipate,AE N T IH S AH P EY T,AE N T IH S AH P EY T IH D
9,0.443094938993454,exhilarate,IH G Z IH L ER EY T,IH G Z IH L ER EY T IH D
9,0.3861277103424072,monopolize,M AH N AA P AH L AY Z,M AH N AA P AH L AY Z D
9,0.3835538327693939,silence,S AY L AH N S,S AY L AH N S T
9,0.3745059370994568,exonerate,IH G Z AA N ER EY T,IH G Z AA N ER EY T IH D
9,0.37055504322052,puzzle,P AH Z AH L,P AH Z AH L D
9,0.35750120878219604,politicize,P AH L IH T IH S AY Z,P AH L IH T IH S AY Z D
9,0.3549913763999939,sidle,S AY D AH L,S AY D AH L D
9,0.35492488741874695,congest,K AH N JH EH S T,K AH N JH EH S T AH D
9,0.348351389169693,tie,T AY,T AY D
9,0.3405163288116455,title,T AY T AH L,T AY T AH L D
9,0.34028327465057373,muzzle,M AH Z AH L,M AH Z AH L D
9,0.3296648859977722,sizzle,S IH Z AH L,S IH Z AH L D
9,0.31852298974990845,pi,P AY,P AY D
9,0.31852298974990845,pie,P AY,P AY D
9,0.3158252537250519,titillate,T IH T AH L EY T,T IH T AH L EY T IH D
9,0.3149408996105194,aggravate,AE G R AH V EY T,AE G R AH V EY T IH D
9,0.30333831906318665,parallel,P EH R AH L EH L,P EH R AH L EH L D
9,0.30267882347106934,sigh,S AY,S AY D
9,0.3004157245159149,table,T EY B AH L,T EY B AH L D
9,0.2985793650150299,fuel,F Y UW AH L,F Y UW AH L D
9,0.2984403371810913,toy,T OY,T OY D
9,0.29711276292800903,fizzle,F IH Z AH L,F IH Z AH L D
9,0.29705771803855896,vie,V AY,V AY D
9,0.29467570781707764,pedal,P EH D AH L,P EH D AH L D
9,0.29467570781707764,peddle,P EH D AH L,P EH D AH L D
9,0.2900437116622925,chisel,CH IH Z AH L,CH IH Z AH L D
9,0.28977692127227783,pilot,P AY L AH T,P AY L AH T IH D
9,0.28882429003715515,shovel,SH AH V AH L,SH AH V AH L D
9,0.2877868115901947,exile,EH G Z AY L,EH G Z AY L D
9,0.287310391664505,pine,P AY N,P AY N D
9,0.28481733798980713,tire,T AY ER,T AY ER D
9,0.2843785285949707,tile,T AY L,T AY L D
9,0.2807871997356415,shy,SH AY,SH AY D
9,0.2786265015602112,finalize,F AY N AH L AY Z,F AY N AH L AY Z D
9,0.2773694694042206,cycle,S AY K AH L,S AY K AH L D
9,0.2760836184024811,cuddle,K AH D AH L,K AH D AH L D
